            0  0.5773502691896  0.5773502691896  0.5773502691896 
        5e-12  0.6252530704324  0.4606718367454  0.6276345517894 
        1e-11  0.6724483542459  0.3327077212618  0.6565141946313 
      1.5e-11  0.7172986307186  0.2002472123888  0.6614925573697 
        2e-11  0.7590401139792  0.07032289057866  0.6410458769139 
      2.5e-11  0.7970202867096  -0.0501483350332  0.5958623885822 
3.047373642767e-11  0.8338090177286  -0.1637781074825  0.5213964958301 
3.506000510785e-11  0.8606407589847  -0.2395417326906  0.4433923870333 
        4e-11  0.885547010183  -0.2982239399845  0.3494993613947 
      4.5e-11  0.9068075669877  -0.3324764877928  0.2507900021869 
        5e-11  0.9245039071552  -0.3426670521763  0.1549450641032 
      5.5e-11  0.9390944176699  -0.3317942644602  0.06739833362139 
        6e-11  0.9510301782904  -0.3039704675695  -0.007902561712422 
      6.5e-11  0.9607271200466  -0.2638067522229  -0.06853803706361 
7.03027368926e-11  0.9689815929308  -0.2129041679088  -0.115700004969 
7.588257954593e-11  0.9758319558743  -0.1556287968923  -0.1465800950502 
        8e-11  0.9799048240127  -0.1138914420953  -0.1579957882012 
8.526778628789e-11  0.9841341467039  -0.06407592682382  -0.160397833736 
        9e-11  0.9871678959354  -0.02469258480828  -0.1529488592935 
      9.5e-11  0.9897414975333  0.01001931267318  -0.1376408815038 
1.001349279017e-10  0.9918409253752  0.03758577972412  -0.1165364594176 
     1.05e-10  0.9934223771956  0.05608686156326  -0.09376051483042 
      1.1e-10  0.9947167071645  0.06781015543642  -0.06952663490592 
1.152400345432e-10  0.9957855752111  0.07304322229465  -0.04501876941016 
      1.2e-10  0.9965529848208  0.0725398994731  -0.02474763321943 
1.260225195621e-10  0.99730631252  0.06636458594605  -0.003001525385097 
1.306622976705e-10  0.9977559825517  0.0586046478589  0.01029023595585 
     1.35e-10  0.9980950931306  0.04987415794704  0.01986048296661 
1.406875563559e-10  0.9984451968026  0.03739840434699  0.02833922502949 
     1.45e-10  0.9986537138828  0.02787557007886  0.03192912333655 
      1.5e-10  0.9988471128562  0.01741539519687  0.03342503962466 
1.553065830724e-10  0.9990075405038  0.007535036434025  0.03242922175392 
1.602500627797e-10  0.9991245820419  -0.0001923625072554  0.02967518570257 
     1.65e-10  0.9992139301578  -0.006112191463536  0.02587459790002 
      1.7e-10  0.9992886307006  -0.01071281972268  0.02113709584033 
     1.75e-10  0.9993476437141  -0.01370958715324  0.01608504876521 
      1.8e-10  0.9993943518757  -0.01525437477299  0.01109488560708 
     1.85e-10  0.9994313879204  -0.01555719199855  0.006459893158765 
      1.9e-10  0.999460821562  -0.01485834886842  0.002388690033751 
     1.95e-10  0.9994842705728  -0.01341160685496  -0.0009865464118542 
        2e-10  0.9995030143655  -0.01146246577631  -0.003604715310205 
2.064864604529e-10  0.9995219180491  -0.008549376522237  -0.005876245488618 
      2.1e-10  0.999530132394  -0.006925563250923  -0.006609823296562 
     2.15e-10  0.9995398794239  -0.004692430673391  -0.007121292111174 
      2.2e-10  0.9995477452985  -0.002657314541248  -0.007100597048761 
     2.25e-10  0.999554084337  -0.0009034349826219  -0.006660437648142 
      2.3e-10  0.9995591973672  0.0005200038207125  -0.005916882196948 
2.357618449199e-10  0.9995638481534  0.001728345434594  -0.004824419202349 
2.409995931918e-10  0.9995671474492  0.002436129543008  -0.003732743519342 
     2.45e-10  0.9995691763819  0.002746816288871  -0.002896863613664 
2.529606232975e-10  0.9995721978194  0.002865988308453  -0.001365213690655 
     2.55e-10  0.9995727843499  0.002808763724866  -0.001018507698576 
2.615824387096e-10  0.9995742926584  0.002446325906039  -6.280215246408e-05 
2.65758051614e-10  0.9995749995113  0.002114892120684  0.000403687937103 
      2.7e-10  0.9995755398206  0.001731557766399  0.0007644854810561 
2.767721479827e-10  0.9995761318406  0.00108494080468  0.001116830826982 
2.809304536395e-10  0.9995763715689  0.000698147640057  0.001211154189754 
     2.85e-10  0.9995765367793  0.0003449558819552  0.001227281087112 
      2.9e-10  0.9995766726497  -3.964425116629e-05  0.001162367808634 
3.007963867313e-10  0.999576812638  -0.0006381877477025  0.0008111796660241 
3.058279258604e-10  0.9995768420178  -0.0008034862193084  0.0005974959909772 
      3.1e-10  0.9995768598047  -0.0008895006326074  0.0004154461627843 
3.196540284933e-10  0.999576900254  -0.0009377284559717  2.428221061144e-05 
      3.2e-10  0.9995769018693  -0.0009361923576138  1.171344078071e-05 
     3.25e-10  0.9995769288807  -0.0008944457681194  -0.000154657265458 
      3.3e-10  0.9995769602211  -0.0008238486592345  -0.0002899845092863 
     3.35e-10  0.999576995783  -0.000735404795879  -0.0003925985433752 
      3.4e-10  0.9995770353032  -0.0006374174584497  -0.0004631527126456 
     3.45e-10  0.9995770758682  -0.0005373070442465  -0.0005022341729214 
      3.5e-10  0.9995771172783  -0.0004427446265093  -0.0005157576169641 
     3.55e-10  0.9995771569778  -0.0003581577086169  -0.0005086665692621 
      3.6e-10  0.9995771940148  -0.0002863785419214  -0.0004847302574298 
     3.65e-10  0.9995772266253  -0.0002290614508366  -0.0004491724075527 
3.691768700294e-10  0.9995772505112  -0.000192830199693  -0.0004137175060754 
