7.881245401167e-11        1000000  0.9995009668777  -9.137324878452e-06  -1.16508326714e-06 
7.881245401167e-11        1000000  0.9995009668777  -9.137324878452e-06  -1.16508326714e-06 
1.37291777237e-10         900000  0.9994169685216  -9.287664337463e-06  -1.889945976487e-06 
1.37291777237e-10         900000  0.9994169685216  -9.287664337463e-06  -1.889945976487e-06 
1.981192045303e-10         800000  0.9993070073022  -1.035966952618e-05  -2.137638946117e-06 
1.981192045303e-10         800000  0.9993070073022  -1.035966952618e-05  -2.137638946117e-06 
2.712048676515e-10         700000  0.999159347591  -1.217082527052e-05  -2.17227196904e-06 
2.712048676515e-10         700000  0.999159347591  -1.217082527052e-05  -2.17227196904e-06 
3.606826841393e-10         600000  0.9989518676836  -1.436365621497e-05  -2.413177743526e-06 
3.606826841393e-10         600000  0.9989518676836  -1.436365621497e-05  -2.413177743526e-06 
4.568388825783e-10         500000  0.9986444449948  -1.806294621885e-05  -2.334425792469e-06 
4.568388825783e-10         500000  0.9986444449948  -1.806294621885e-05  -2.334425792469e-06 
5.729966331048e-10         400000  0.9981553654003  -2.375172421919e-05  -2.357109072396e-06 
5.729966331048e-10         400000  0.9981553654003  -2.375172421919e-05  -2.357109072396e-06 
7.074854415627e-10         300000  0.9972942591478  -3.513245613621e-05  -1.789398699924e-06 
7.074854415627e-10         300000  0.9972942591478  -3.513245613621e-05  -1.789398699924e-06 
8.910819028041e-10         200000  0.9955392621245  -6.146285164679e-05  -7.602322205276e-07 
8.910819028041e-10         200000  0.9955392621245  -6.146285164679e-05  -7.602322205276e-07 
1.132062426996e-09         100000  0.9910549562897  -0.0001590981381299  2.116908206534e-06 
1.132062426996e-09         100000  0.9910549562897  -0.0001590981381299  2.116908206534e-06 
1.262055529499e-09          95000  0.9906721816759  -0.0001616199368094  6.18904668141e-07 
1.262055529499e-09          95000  0.9906721816759  -0.0001616199368094  6.18904668141e-07 
1.402092235487e-09          90000  0.9902584727781  -0.0001618786714515  -1.464569113687e-06 
1.402092235487e-09          90000  0.9902584727781  -0.0001618786714515  -1.464569113687e-06 
1.532575105459e-09          85000  0.9898243020087  -0.000173551663394  -1.233639794815e-06 
1.532575105459e-09          85000  0.9898243020087  -0.000173551663394  -1.233639794815e-06 
1.673752682938e-09          80000  0.9893525331135  -0.000187652786933  -1.130348742969e-06 
1.673752682938e-09          80000  0.9893525331135  -0.000187652786933  -1.130348742969e-06 
1.827389757534e-09          75000  0.9888477484682  -0.0002030003771864  -1.186210467253e-06 
1.827389757534e-09          75000  0.9888477484682  -0.0002030003771864  -1.186210467253e-06 
1.981143915544e-09          70000  0.9883117579703  -0.0002205012910548  -9.999771418752e-07 
1.981143915544e-09          70000  0.9883117579703  -0.0002205012910548  -9.999771418752e-07 
2.133210901701e-09          65000  0.9877380432247  -0.0002404250715431  -8.649503024123e-07 
2.133210901701e-09          65000  0.9877380432247  -0.0002404250715431  -8.649503024123e-07 
2.275358154596e-09          60000  0.9871259677629  -0.0002642388928845  -2.25157986494e-07 
2.275358154596e-09          60000  0.9871259677629  -0.0002642388928845  -2.25157986494e-07 
2.423926599334e-09          55000  0.9864599066593  -0.0002937829065691  2.630906122843e-07 
2.423926599334e-09          55000  0.9864599066593  -0.0002937829065691  2.630906122843e-07 
2.565531674809e-09          50000  0.9857491786449  -0.0003256372074834  7.249775745534e-07 
2.565531674809e-09          50000  0.9857491786449  -0.0003256372074834  7.249775745534e-07 
2.723789453134e-09          45000  0.9849693472752  -0.0003676515422073  8.697910496436e-07 
2.723789453134e-09          45000  0.9849693472752  -0.0003676515422073  8.697910496436e-07 
2.880276642004e-09          40000  0.9841365659162  -0.0004174519030867  1.690447305232e-06 
2.880276642004e-09          40000  0.9841365659162  -0.0004174519030867  1.690447305232e-06 
3.038978476452e-09          35000  0.9832321828842  -0.0004813026461467  2.940789308733e-06 
3.038978476452e-09          35000  0.9832321828842  -0.0004813026461467  2.940789308733e-06 
3.19707510325e-09          30000  0.9822519340808  -0.0005607597270245  4.376340719723e-06 
3.19707510325e-09          30000  0.9822519340808  -0.0005607597270245  4.376340719723e-06 
3.349739455317e-09          25000  0.9811877361673  -0.0006581172489592  5.64548866693e-06 
3.349739455317e-09          25000  0.9811877361673  -0.0006581172489592  5.64548866693e-06 
3.510992437909e-09          20000  0.9800181996631  -0.0008000015801918  8.520197774201e-06 
3.510992437909e-09          20000  0.9800181996631  -0.0008000015801918  8.520197774201e-06 
3.682998252994e-09          15000  0.978736133262  -0.0009969452348282  1.109968526673e-05 
3.682998252994e-09          15000  0.978736133262  -0.0009969452348282  1.109968526673e-05 
3.892022303774e-09          10000  0.9773186242191  -0.001322244960894  1.683552502932e-05 
3.892022303774e-09          10000  0.9773186242191  -0.001322244960894  1.683552502932e-05 
1.548933162134e-08           5000  0.07350841442372  0.002527151685299  0.007843550794031 
1.548933162134e-08           5000  0.07350841442372  0.002527151685299  0.007843550794031 
1.802319882548e-08              0  0.005561319113609  0.003834549749229  0.007998609892272 
1.802319882548e-08              0  0.005561319113609  0.003834549749229  0.007998609892272 
2.081956868085e-08          -5000  -0.07254792637037  0.002370396092099  0.008068900377831 
2.081956868085e-08          -5000  -0.07254792637037  0.002370396092099  0.008068900377831 
2.323437639531e-08         -10000  -0.1456247828345  0.002658291803428  0.007945291828469 
2.323437639531e-08         -10000  -0.1456247828345  0.002658291803428  0.007945291828469 
2.539791073225e-08         -15000  -0.2090574575879  0.001989602652028  0.007886158982146 
2.539791073225e-08         -15000  -0.2090574575879  0.001989602652028  0.007886158982146 
